book_id,author_id,role
28897,19806,writer
28898,19807,writer
28899,11255,writer
28900,19808,writer
28900,19809,Goodreads Author)
28901,19810,writer
28902,17423,Goodreads Author
28903,2456,writer
28903,19811,writer
28904,4197,writer
28905,3441,writer
28906,19812,Goodreads Author
28907,19813,Goodreads Author
28908,9560,writer
28909,19814,writer
28909,19815,Illustrator
28910,5460,writer
28911,19816,writer
28912,19817,Goodreads Author
28913,2704,writer
28913,19818,ترجمة
28914,5610,writer
28915,9174,Goodreads Author
28916,19819,writer
28916,19820,writer
28917,19821,writer
28918,19822,writer
28919,19823,writer
28920,19824,Goodreads Author
28921,6574,writer
28922,1547,writer
28923,15136,writer
28924,19825,writer
28925,15513,writer
28926,1384,Goodreads Author
28927,19826,writer
28928,18665,writer
28929,1381,writer
28930,19827,writer
28931,9002,writer
28932,1216,writer
28933,19828,writer
28934,6498,writer
28935,108,writer
28936,19829,Goodreads Author
28937,19830,Goodreads Author
28938,14971,Goodreads Author
28939,11127,writer
28940,19831,writer
28941,19832,writer
28942,4108,writer
28942,4109,writer
28942,17528,writer
28943,369,writer
28943,19833,Introduction
28944,19834,Goodreads Author
28945,7641,Artist
28946,461,writer
28946,461,writer
28946,19835,Editor
28947,19836,Goodreads Author
28948,1618,Goodreads Author
28949,19837,writer
28950,5641,Goodreads Author
28951,19838,Goodreads Author
28952,2359,writer
28953,17486,Goodreads Author
28954,13855,Goodreads Author
28955,13906,writer
28955,19839,Translator
28956,13849,writer
28957,10428,Goodreads Author
28958,2952,writer
28959,19840,writer
28960,19841,writer
28961,3358,Goodreads Author
28961,19842,Narrator
28962,1484,writer
28963,19843,Goodreads Author
28963,4104,illustrator
28964,19152,writer
28964,19844,writer
28965,1753,writer
28965,19156,writer
28966,19845,Goodreads Author
28967,19846,writer
28968,19847,writer
28968,417,Foreword by
28969,19848,writer
28970,1824,Goodreads Author
28971,13870,Goodreads Author
28972,1341,Goodreads Author
28973,19849,writer
28973,19850,Goodreads Author
28974,7881,Goodreads Author
28975,11342,Goodreads Author
28976,7378,writer
28977,8924,writer
28978,16371,writer
28979,19851,writer
28979,19852,مترجم
28980,11311,Goodreads Author
28981,19853,writer
28982,19854,Goodreads Author
28983,19167,Goodreads Author
28984,19855,Goodreads Author
28985,7074,Goodreads Author
28986,8799,writer
28986,19856,Typography
28987,19857,writer
28987,19858,writer
28988,1258,writer
28989,19859,Goodreads Author
28990,19860,Goodreads Author
28991,18268,Goodreads Author
28992,19861,writer
28993,19862,writer
28993,19863,writer
28994,4858,writer
28995,19864,writer
28995,19865,writer
28995,19866,writer
28995,19867,writer
28996,19868,writer
28997,5436,writer
28998,19869,writer
28999,11600,Goodreads Author
29000,19870,Goodreads Author
29001,1375,writer
29002,19871,writer
29002,800,Translator
29003,5779,Goodreads Author
29004,19859,Goodreads Author
29005,10204,writer
29006,19872,writer
29007,426,writer
29007,143,writer
29007,19873,writer
29008,19874,Goodreads Author
29008,19875,Goodreads Author
29009,19876,writer
29010,19877,writer
29011,1400,Goodreads Author
29012,19878,Goodreads Author
29013,19194,writer
29014,19879,writer
29015,4554,Goodreads Author
29016,5820,writer
29017,11646,Goodreads Author
29017,19880,Illustrations
29018,8538,writer
29018,8540,writer
29018,19881,Illustrator
29019,16934,writer
29020,7884,writer
29021,19882,writer
29022,19883,writer
29023,19884,writer
29024,4930,writer
29025,7747,Goodreads Author
29026,19885,Goodreads Author
29027,3135,Goodreads Author
29028,4759,Goodreads Author
29029,19886,writer
29029,19887,Goodreads Author
29030,11689,Goodreads Author
29031,13783,writer
29031,19888,writer
29031,19889,Illustrator
29032,19890,Goodreads Author
29033,8438,writer
29034,19891,writer
29035,17560,writer
29036,19892,Goodreads Author
29037,19893,Goodreads Author
29038,19894,Editor
29038,19895,Goodreads Author)
29038,19896,Goodreads Author)
29038,19897,Contributor
29038,13954,Contributor
29038,17283,Goodreads Author)
29038,19898,Contributor
29038,19209,Contributor
29038,682,writer
29039,19899,Goodreads Author
29040,10141,writer
29041,5759,writer
29041,19900,writer
29042,19901,Goodreads Author
29043,19211,writer
29044,589,writer
29045,7707,Goodreads Author
29046,19902,writer
29047,7864,writer
29048,4975,Goodreads Author
29049,11479,Goodreads Author
29050,313,writer
29051,6265,Goodreads Author
29052,3444,writer
29053,19903,writer
29053,19904,Translator
29054,7832,Goodreads Author
29055,19905,writer
29056,3855,writer
29056,19906,Illustrator
29056,18329,Illustrator
29056,19907,Illustrator
29056,1062,Illustrator
29057,16497,Goodreads Author
29058,2160,writer
29058,4741,Translator
29059,11734,pseudonym
29059,11735,Goodreads Author
29060,19908,writer
29060,19909,writer
29061,19910,writer
29062,19911,Editor
29062,248,Goodreads Author
29062,140,Goodreads Author
29062,1601,Goodreads Author
29062,9265,Goodreads Author
29062,15641,Goodreads Author
29062,6595,Goodreads Author
29062,1220,Goodreads Author
29062,682,writer
29063,18394,writer
29064,5804,writer
29064,5805,writer
29065,16913,Goodreads Author
29066,16506,Goodreads Author
29067,410,Goodreads Author
29068,16297,Goodreads Author
29068,19912,Narrator
29069,19913,writer
29070,19914,writer
29071,6880,Goodreads Author
29072,11784,writer
29073,19915,writer
29073,823,Introduction
29074,19916,writer
29075,18158,Goodreads Author
29075,18157,writer
29076,19917,writer
29077,19231,Goodreads Author
29078,19918,Goodreads Author
29078,19919,Artist
29078,19920,Artist
29079,150,writer
29079,19921,Editor
29080,19922,Goodreads Author
29081,19923,writer
29082,2929,writer
29083,2324,writer
29084,1605,writer
29085,19924,writer
29086,19925,Goodreads Author
29087,2468,writer
29088,8282,Goodreads Author
29089,17633,Goodreads Author
29090,15549,Goodreads Author
29091,151,writer
29091,19926,translator
29092,19927,writer
29092,19928,writer
29093,3205,Author/Illustrator
29094,19929,Goodreads Author
29095,15660,Goodreads Author
29096,16542,writer
29097,5917,Goodreads Author
29098,19257,writer
29099,9746,Goodreads Author
29100,23,writer
29101,3192,writer
29102,10054,writer
29102,15406,Translator
29103,19930,writer
29103,19931,Translator
29104,19932,Goodreads Author
29105,1045,writer
29106,11925,Goodreads Author
29107,1178,Goodreads Author
29108,4461,Goodreads Author
29109,5980,Goodreads Author
29110,11934,Goodreads Author
29111,8706,writer
29111,5370,Illustrator
29111,19933,traducción
29112,19934,writer
29113,19935,writer
29114,19936,writer
29114,19937,writer
29115,261,writer
29115,1935,Translator
29116,1100,writer
29117,2052,Goodreads Author
29118,19276,writer
29119,7646,Goodreads Author
29120,4789,writer
29121,19938,Goodreads Author
29122,19939,writer
29123,19940,Goodreads Author
29124,8778,Goodreads Author
29125,657,writer
29126,15395,Goodreads Author
29127,19941,writer
29128,19942,Goodreads Author
29129,19943,writer
29130,19944,Goodreads Author
29131,19945,writer
29132,5941,writer
29133,19946,Goodreads Author
29134,19947,writer
29135,19948,Goodreads Author
29136,4155,Goodreads Author
29137,1719,writer
29138,3746,writer
29139,8014,writer
29140,19949,writer
29141,19950,writer
29142,19951,Goodreads Author
29143,19952,writer
29144,19953,writer
29144,5227,Goodreads Author)
29145,8202,writer
29146,3883,Goodreads Author
29146,3884,writer
29147,1802,Goodreads Author
29147,2382,Illustrator
29148,841,writer
29148,6833,Prologue
29149,19954,writer
29150,19955,Goodreads Author
29151,12063,Goodreads Author
29152,12068,writer
29152,15431,Editor
29153,9453,Goodreads Author
29154,19956,Goodreads Author
29155,4552,Goodreads Author
29155,19957,Translator
29156,19958,writer
29157,19959,writer
29158,9389,writer
29159,19960,Goodreads Author
29160,6537,writer
29161,165,writer
29162,2619,writer
29163,3748,writer
29164,18627,writer
29164,18628,writer
29164,18629,Illustrations
29165,19961,writer
29165,19962,writer
29165,19963,Translator
29165,19964,Goodreads Author
29166,19965,Goodreads Author
29167,2827,writer
29168,3434,Goodreads Author
29168,19966,writer
29169,19967,Goodreads Author
29169,19968,Illustrator
29170,16643,Goodreads Author
29171,19969,Goodreads Author
29172,19970,writer
29173,19971,writer
29174,2202,writer
29174,19972,Translator
29175,19328,writer
29175,19973,Translator
29176,2725,Goodreads Author
29177,19974,Goodreads Author
29178,19975,Goodreads Author
29179,3687,Goodreads Author
29180,12180,Goodreads Author
29180,12179,Goodreads Author
29180,19976,Goodreads Author
29180,19977,writer
29180,19978,writer
29180,19979,writer
29180,19980,writer
29180,19981,writer
29180,682,writer
29181,19982,Goodreads Author
29182,19983,Goodreads Author
29183,19984,writer
29184,19985,writer
29184,16010,Préface
29185,3351,Goodreads Author
29186,19986,writer
29187,9048,Goodreads Author
29187,19987,writer
29188,19988,Goodreads Author
29189,3631,Goodreads Author
29190,591,Goodreads Author
29191,10106,writer
29192,19989,writer
29193,19990,writer
29194,19991,Goodreads Author
29195,4321,writer
29196,19992,writer
29197,19993,Goodreads Author
29197,19994,Goodreads Author
29197,19995,Illustrator
29198,8559,writer
29198,2796,Goodreads Author)
29199,19996,writer
29200,19997,Goodreads Author
29201,15954,writer
29202,6802,writer
29203,19998,writer
29203,18634,Preparation
29204,16687,writer
29204,19999,writer
29204,20000,Translation
29205,13569,writer
29206,20001,writer
29206,20002,writer
29206,4240,Goodreads Author
29207,3116,Goodreads Author
29208,15653,writer
29209,20003,writer
29210,20004,Goodreads Author
29211,5858,Goodreads Author
29212,20005,Goodreads Author
29213,2618,Goodreads Author
29214,2774,writer
29215,20006,Goodreads Author
29216,20007,Goodreads Author
29217,4474,Goodreads Author
29218,15604,writer
29219,20008,Goodreads Author
29220,1443,writer
29221,20009,writer
29221,20010,Goodreads Author
29222,2584,Goodreads Author
29223,20011,Goodreads Author
29224,5811,Goodreads Author
29224,5812,Goodreads Author
29225,20012,writer
29226,20013,Goodreads Author
29226,20014,Goodreads Author
29227,20015,writer
29227,20016,Editor
29228,3693,writer
29229,20017,Goodreads Author)
29229,20018,writer
29229,20019,Contributor
29229,20020,Contributor
29229,20021,Contributor
29229,5081,Contributor
29229,20022,Contributor
29229,20023,Contributor
29229,682,writer
29230,20024,Goodreads Author
29230,20025,Illustrator
29230,20026,Illustrator
29231,5004,writer
29232,18669,Goodreads Author
29233,18758,Goodreads Author
29234,6408,writer
29235,20027,Goodreads Author
29236,1386,Goodreads Author
29237,17822,writer
29238,108,writer
29239,8501,writer
29240,20028,writer
29240,20029,Translator
29241,20030,writer
29242,20031,writer
29242,20032,Foreword
29242,20033,Introduction
29243,20034,writer
29243,20035,writer
29244,5612,Goodreads Author
29245,20036,writer
29246,359,Goodreads Author
29247,20037,writer
29248,8604,writer
29249,15619,Goodreads Author
29250,20038,writer
29250,20039,Translator
29251,10543,Goodreads Author
29252,12433,Goodreads Author
29253,4702,Goodreads Author
29254,11773,writer
29254,20040,Narrator
29255,3793,writer
29255,3467,Introduction
29256,17852,writer
29257,20041,writer
29258,918,writer
29258,18692,Translator
29259,20042,writer
29260,429,Goodreads Author
29260,1688,Goodreads Author
29261,20043,writer
29261,20044,Introduction
29262,848,writer
29262,20045,Editor
29263,20046,writer
29264,16763,Goodreads Author
29265,229,Goodreads Author
29266,1454,Goodreads Author
29267,20047,Goodreads Author
29268,20048,writer
29269,20049,writer
29270,20050,writer
29271,699,Goodreads Author
29272,8843,writer
29273,20051,writer
29273,20052,writer
29274,20053,writer
29275,484,Goodreads Author
29275,20054,Goodreads Author
29276,20055,writer
29276,20056,writer
29277,20057,Illustrator
29277,20058,Letterer
29277,20059,Colourist
29278,383,writer
29279,165,writer
29280,733,writer
29281,20060,writer
29282,20061,writer
29283,12545,writer
29283,12546,Illustrator
29284,20062,writer
29285,5374,Writer
29285,20063,Writer
29285,7821,Writer
29285,20064,Writer
29285,11897,Writer
29286,824,writer
29286,2826,Goodreads Author
29287,16811,writer
29288,20065,Goodreads Author
29288,728,Series Creator
29288,20066,Series Creator
29289,521,writer
29290,20067,writer
29290,20068,writer
29291,20069,writer
29292,12742,Goodreads Author
29293,20070,Goodreads Author
29294,20071,Goodreads Author
29295,8088,Goodreads Author
29296,20072,writer
29297,9797,Goodreads Author
29298,20073,writer
29299,4334,Goodreads Author
29300,20074,writer
29300,20075,writer
29301,18728,writer
29302,10543,Goodreads Author
29303,20076,Goodreads Author
29304,20077,writer
29305,20078,Goodreads Author
29306,4658,Goodreads Author
29307,20079,Goodreads Author
29308,20080,Goodreads Author
29308,20081,Illustrations
29309,20082,writer
29310,20083,Goodreads Author
29310,20084,With
29311,20085,Goodreads Author
29312,20086,writer
29312,20087,writer
29313,20088,Goodreads Author
29314,20089,Goodreads Author
29315,20090,Goodreads Author
29316,19445,writer
29316,20091,Translator
29317,18732,Goodreads Author
29318,8204,writer
29318,8205,writer
29319,20092,writer
29319,20093,Übersetzer
29320,20094,writer
29321,4006,writer
29322,356,writer
29322,20095,writer
29322,20096,Editor
29322,20097,Editor
29323,20098,writer
29324,20099,Goodreads Author
29325,20100,writer
29326,20101,writer
29327,17661,writer
29328,5964,writer
29328,1304,Translator
29329,9299,writer
29329,20102,Illustrator
29330,20103,Goodreads Author
29331,2366,writer
29331,20104,Translator
29332,20105,writer
29333,16854,writer
29334,20106,writer
29335,20107,writer
29336,20108,writer
29337,20109,Goodreads Author
29338,16330,writer
29339,589,writer
29339,20110,Composer
29339,20111,Illustrator
29340,20112,writer
29341,1400,Goodreads Author
29342,20113,writer
29343,20114,Goodreads Author
29343,20115,Illustrator
29344,9505,Writer
29344,19479,Penciller
29344,19480,Inker
29344,19481,Colouris
29344,20116,writer
29344,13909,Letterer
29345,3090,Goodreads Author
29346,4893,writer
29346,4894,Translator
29347,14448,writer
29348,2705,Goodreads Author
29349,6478,Goodreads Author
29350,7851,writer
29351,17818,writer
29352,1549,writer
29353,20117,writer
29353,12755,writer
29354,16876,writer
29355,20118,writer
29356,10352,writer
29357,33,writer
29357,20119,Translato
29357,639,writer
29358,20120,Goodreads Author
29359,20121,writer
29359,20122,translator
29359,20123,translator
29360,9844,Goodreads Author
29361,20124,Goodreads Author
29361,20125,Artist
29361,3801,Artist
29362,7113,writer
29363,2832,Goodreads Author
29364,1016,Goodreads Author
29365,8128,Goodreads Author
29366,20126,writer
29367,20127,Goodreads Author
29368,20128,Editor
29369,1090,writer
29370,7580,writer
29371,4575,writer
29372,12880,Goodreads Author
29373,20129,Goodreads Author
29373,20130,writer
29374,20131,writer
29375,20132,writer
29376,20133,Goodreads Author
29377,20134,Goodreads Author)
29377,20135,writer
29377,20136,writer
29377,20137,writer
29377,20138,writer
29377,20139,writer
29377,20140,writer
29377,9016,writer
29377,682,writer
29378,9556,Creator
29378,3993,Introduction
29378,20141,Afterword
29378,20142,Inker
29379,20143,writer
29380,1566,writer
29381,9013,Goodreads Author
29382,18804,Goodreads Author
29383,20144,writer
29383,20145,Illustrator
29384,20146,Goodreads Author
29385,20147,writer
29386,3244,Goodreads Author
29387,20148,Goodreads Author
29388,20149,writer
29389,20150,Goodreads Author
29390,1212,Goodreads Author
29391,14541,writer
29392,2437,Goodreads Author
29393,7841,writer
29393,20151,Translator
29394,7401,writer
29394,20152,writer
29395,781,writer
29396,20153,writer
29397,20154,Goodreads Author
29398,20155,Goodreads Author
29399,12970,writer
29400,20156,writer
29401,20157,Goodreads Author
29402,20158,writer
29402,20159,Translator
29403,3938,writer
29403,18821,Narrator
29404,20160,Goodreads Author
29405,20161,Goodreads Author
29406,20162,Goodreads Author
29407,20163,writer
29408,20164,Goodreads Author
29409,3327,writer
29410,20165,writer
29411,11709,writer
29412,20166,writer
29413,20167,Goodreads Author
29414,7766,Goodreads Author
29415,20168,Goodreads Author
29416,20169,Goodreads Author
29417,20170,writer
29418,20171,writer
29419,803,writer
29420,20172,writer
29421,13046,Goodreads Author
29421,13047,Goodreads Author
29422,9241,Goodreads Author
29422,20173,Traduction
29423,20174,writer
29424,1573,Goodreads Author
29425,20175,writer
29426,20176,writer
29427,20177,writer
29428,17026,Goodreads Author
29429,829,writer
29429,20178,writer
29429,4394,writer
29430,796,writer
29431,376,writer
29432,7267,writer
29433,20179,Goodreads Author
29434,874,Goodreads Author
29435,20180,writer
29435,20181,Illustrations
29436,20182,Goodreads Author
29437,20183,Goodreads Author
29437,20184,Illustrations
29438,20185,writer
29439,20186,Goodreads Author
29440,4150,writer
29441,20187,writer
29442,20188,Goodreads Author
29443,20189,writer
29444,20190,Goodreads Author
29445,19575,writer
29446,167,Goodreads Author
29447,20191,writer
29448,20192,writer
29449,20193,writer
29449,20194,writer
29450,5307,Goodreads Author
29451,20195,writer
29452,20196,writer
29452,20197,Translator
29452,20198,Translator
29453,20199,writer
29454,20200,Goodreads Author
29455,15930,Goodreads Author
29455,20201,writer
29455,20202,writer
29455,20203,writer
29456,20204,writer
29457,20205,writer
29457,20206,writer
29457,20207,writer
29458,20208,Goodreads Author
29459,20209,Goodreads Author
29460,960,Goodreads Author
29460,1643,Translator
29461,1375,writer
29462,20210,writer
29463,4488,writer
29464,7212,writer
29464,2995,Goodreads Author
29464,1155,Illustrations
29465,20211,writer
29466,529,writer
29466,20212,Translator
29467,578,writer
29468,20213,writer
29468,20214,Goodreads Author
29469,7773,writer
29470,8921,writer
29471,20215,writer
29472,20216,Goodreads Author
29473,20217,writer
29474,11708,Goodreads Author
29475,20218,Goodreads Author
29476,20219,writer
29477,20220,writer
29478,20221,Goodreads Author
29479,20222,writer
29480,2270,writer
29481,20223,writer
29482,20224,writer
29482,20225,Illustrations
29483,20226,writer
29483,20227,Illustrator
29483,20228,Introduction
29484,630,Goodreads Author
29485,274,writer
29485,20229,Introduction
29486,1565,Goodreads Author
29487,20230,writer
29487,18133,Goodreads Author
29488,4789,writer
29489,8518,writer
29490,6158,Goodreads Author
29491,20231,writer
29491,20232,Translator
29492,20233,writer
29493,20234,writer
29493,20235,writer
29494,8580,Goodreads Author
29495,608,writer
29496,20236,writer
29496,20237,Foreword by
29496,20238,Preface by
29497,16188,Goodreads Author
29498,8506,writer
29499,20239,writer
29499,20240,writer
29500,18894,writer
29501,5540,writer
29501,6586,Illustrator
29502,1080,writer
29503,1871,writer
29504,292,Goodreads Author
29505,19514,writer
29506,20241,writer
29507,20242,writer
29508,18899,Goodreads Author
29509,5467,writer
29510,20243,writer
29511,20244,writer
29512,20245,writer
29513,796,writer
29513,20246,Translato
29513,639,writer
29513,20247,Translator
29514,16964,Goodreads Author)
29514,20248,Goodreads Author)
29514,290,Goodreads Author
29515,20249,writer
29516,4145,Goodreads Author
29517,20250,Goodreads Author
29518,7685,writer
29518,7686,writer
29519,16020,Goodreads Author
29520,19621,writer
29521,8274,writer
29521,8275,Illustrator
29522,3299,writer
29523,1826,writer
29524,17172,Goodreads Author
29525,4278,writer
29526,20251,Goodreads Author
29527,483,writer
29528,16010,writer
29529,10373,writer
29530,20252,writer
29530,20253,writer
29531,840,writer
29532,2324,writer
29533,20254,writer
29533,20255,Illustrator
29534,20256,writer
29535,1407,writer
29536,20257,writer
29537,7329,Goodreads Author
29538,1077,Goodreads Author
29539,10412,Goodreads Author
29540,13975,writer
29541,7126,writer
29542,366,writer
29542,20258,Editor
29542,20259,Contributor
29543,18180,writer
29544,20260,writer
29544,20261,Translator
29545,17589,Goodreads Author
29546,10425,Goodreads Author
29547,20262,Jim) Kin
29548,20263,Goodreads Author
29549,2898,writer
29550,17155,writer
29550,17156,writer
29551,20264,writer
29551,20265,Introduction
29552,2827,writer
29553,20266,writer
29554,20267,writer
29555,20268,writer
29556,9259,writer
29557,6511,writer
29558,20269,Goodreads Author
29559,20270,writer
29560,4155,Goodreads Author
29561,20271,writer
29562,4647,writer
29563,20272,writer
29564,423,Goodreads Author
29564,6081,writer
29565,20273,writer
29566,10354,writer
29567,20274,Editor
29567,20275,writer
29568,38,writer
29569,20276,writer
29570,20277,writer
29571,2725,Goodreads Author
29572,20278,Editor
29572,20279,Editor
29572,20280,Introduction
29573,20281,writer
29574,18941,writer
29575,20282,Goodreads Author
29576,8376,Goodreads Author
29577,2594,writer
29577,4924,Translator
29578,628,Goodreads Author
29579,3548,Goodreads Author
29580,20283,writer
29581,20284,Goodreads Author
29582,2269,writer
29583,19655,writer
29584,4343,writer
29585,14808,Goodreads Author
29586,20285,writer
29587,19657,Goodreads Author
29588,17190,Goodreads Author
29589,20286,writer
29590,2148,writer
29591,366,writer
29592,20287,writer
29593,20288,writer
29594,6384,writer
29595,937,Goodreads Author
29596,7820,Goodreads Author
29597,1381,writer
29598,15096,Goodreads Author
29599,20289,writer
29599,20290,Editor
29600,9453,Goodreads Author
29601,20291,writer
29602,20292,writer
29602,20293,writer
29603,17984,writer
29604,10072,writer
29605,20294,Goodreads Author
29606,5492,writer
29607,20295,writer
29607,20296,writer
29607,3207,Translator
29608,20297,Goodreads Author
29609,20298,writer
29609,374,Afterword
29610,3759,writer
29611,20299,writer
29612,20300,writer
29612,20301,writer
29613,20302,Goodreads Author
29614,16730,writer
29615,20303,writer
29616,6457,Goodreads Author
29617,1907,writer
29617,20304,writer
29618,4338,writer
29619,7995,Goodreads Author
29620,20305,writer
29621,13444,writer
29622,13445,Goodreads Author)
29622,20306,Goodreads Author)
29622,20307,Contributor
29622,20308,Goodreads Author)
29622,20309,Goodreads Author)
29622,20310,Goodreads Author)
29622,20311,Goodreads Author)
29622,20312,Goodreads Author)
29622,682,writer
29623,20313,writer
29623,20314,Goodreads Author
29624,3975,Goodreads Author
29625,4024,writer
29626,4808,writer
29626,7781,Translator
29627,5483,writer
29628,20315,writer
29628,20316,Translator
29629,824,writer
29630,20317,writer
29631,20318,writer
29631,20319,writer
29632,16145,writer
29633,3504,writer
29633,839,Translator
29633,20320,Translator
29634,10364,Goodreads Author
29635,20321,writer
29636,858,Goodreads Author
29636,20322,Übersetzer
29637,5501,Goodreads Author
29638,2432,writer
29638,2433,writer
29639,1563,writer
29639,20323,Çevirmen
29640,20324,Goodreads Author
29641,1211,writer
29642,20325,Goodreads Author
29643,610,writer
29644,20326,Goodreads Author
29645,7033,Goodreads Author
29646,8798,Goodreads Author
29647,20327,Goodreads Author
29648,20328,Goodreads Author
29649,6866,writer
29649,20329,writer
29650,20330,writer
29651,20331,writer
29652,1963,writer
29653,5484,Goodreads Author
29654,17262,Goodreads Author
29655,20332,Goodreads Author
29656,20333,writer
29657,796,writer
29657,20334,Afterword
29657,20335,Foreword by
29658,15224,writer
29659,19710,writer
29660,6258,writer
29661,6550,writer
29662,5971,writer
29663,19014,writer
29664,1637,writer
29665,20336,writer
29666,20337,writer
29667,20338,writer
29668,20339,writer
29669,9322,writer
29670,539,Goodreads Author
29671,20340,writer
29672,20341,Goodreads Author
29673,3976,Goodreads Author
29674,20342,Goodreads Author)
29674,20343,series creator
29674,20344,co-author
29675,10570,Goodreads Author
29676,7443,writer
29676,20345,Translator
29677,2040,writer
29678,20196,writer
29678,20346,Translator
29679,20347,writer
29680,5390,Goodreads Author
29681,20348,Goodreads Author
29682,20349,Goodreads Author
29683,20350,writer
29684,234,Goodreads Author
29685,6536,writer
29686,5366,writer
29687,20351,Editor
29688,20352,writer
29689,20353,writer
29690,19735,Goodreads Author
29691,20354,writer
29692,20355,writer
29692,10056,Introduction
29693,18308,writer
29693,18309,writer
29694,20356,writer
29695,425,writer
29696,69,Goodreads Author
29697,20357,writer
29698,20358,writer
29698,20359,Translator
29699,84,Goodreads Author
29699,20360,Illustrator
29700,8979,Goodreads Author
29701,10989,Goodreads Author
29702,1049,writer
29703,317,writer
29704,20361,Goodreads Author
29705,20362,writer
29706,20363,writer
29707,4208,writer
29708,634,Goodreads Author
29708,6307,Pseudonym
29709,918,writer
29710,20364,writer
29711,20365,writer
29712,15103,Goodreads Author
29713,20366,Goodreads Author
29714,20367,writer
29714,20368,writer
29715,5056,writer
29716,20369,Goodreads Author
29716,20370,writer
29717,3370,Goodreads Author
29718,7717,writer
29719,20371,writer
29720,20372,writer
29721,7425,Goodreads Author
29722,6032,writer
29723,7294,writer
29723,9067,Translator
29724,18604,writer
29725,7791,Goodreads Author
29726,19765,Goodreads Author
29727,795,Goodreads Author
29728,4084,writer
29729,2170,writer
29729,9837,Translator
29730,20373,Goodreads Author
29731,2770,writer
29731,7538,Translator
29731,4989,Introduction
29732,9929,Goodreads Author
29733,19771,writer
29734,1897,writer
29734,20374,Translator
29735,16705,writer
29735,16706,writer
29736,2170,writer
29737,9947,Goodreads Author
29738,20375,Goodreads Author
29739,19776,writer
29740,19777,writer
29740,10767,Translator
29741,2510,Goodreads Author
29742,18351,Goodreads Author
29743,20376,writer
29744,8982,Goodreads Author
29745,20377,writer
29745,778,Translator
29745,20378,Translator
29746,19782,writer
29747,7931,writer
29748,20379,writer
29749,20380,writer
29749,20381,writer
29750,8979,Goodreads Author
29751,893,writer
29752,13690,writer
29753,1184,writer
29754,20382,Goodreads Author
29755,2725,Goodreads Author
29756,20383,writer
29757,8117,Goodreads Author
29758,20384,Goodreads Author
29759,7122,Goodreads Author
29760,19788,writer
29761,4645,Goodreads Author
29762,704,writer
29763,20385,writer
29763,20385,writer
29764,7980,Goodreads Author
29765,20386,writer
29765,20387,writer
29766,20388,writer
29767,20389,writer
29768,2466,Goodreads Author
29769,20390,writer
29770,20391,writer
29770,20392,Foreword
29771,20393,writer
29772,20394,Goodreads Author
29773,20395,Goodreads Author
29773,7919,Goodreads Author)
29774,12315,writer
29774,20396,Foreword by
29775,174,writer
29776,2224,writer
29777,20397,writer
29777,20398,Goodreads Author
29778,20399,writer
29779,6615,writer
29780,19100,writer
29781,20400,Goodreads Author
29781,20401,Goodreads Author
29781,20402,Goodreads Author
29781,20403,writer
29781,20404,writer
29781,20405,writer
29781,20406,writer
29781,20407,writer
29782,20408,Adaptation
29782,20409,Illustrator
29783,20410,Goodreads Author
29784,20411,Goodreads Author
29785,17403,writer
29786,20412,writer
29786,20413,writer
29787,20414,writer
29788,19802,Goodreads Author
29789,20415,Goodreads Author
29790,9018,writer
29791,8005,Goodreads Author
29792,20416,Goodreads Author
29793,1317,Goodreads Author
29794,11222,Goodreads Author
29794,11223,writer
29795,5645,Goodreads Author
29796,20417,writer
29797,20418,Goodreads Author
29798,20419,writer
29799,20420,writer
29800,20421,writer
29801,8391,Goodreads Author
29802,278,Goodreads Author
29803,11255,writer
29804,20422,writer
29804,20423,writer
29804,20424,ترجمة ، تحقيق
29805,17814,writer
29806,303,writer
29807,3582,writer
29808,20425,Goodreads Author
29808,19009,writer
29809,20426,writer
29809,1298,Translator
29810,9559,Goodreads Author
29811,19814,writer
29811,20427,Illustrations
29812,38,writer
29812,20428,Introduction
29813,3402,Goodreads Author
29814,3402,Goodreads Author
29815,3172,writer
29816,19821,writer
29817,423,Goodreads Author
29817,3470,Goodreads Author
29818,20429,writer
29819,20430,Goodreads Author
29820,20431,writer
29821,20432,writer
29822,20433,writer
29823,20434,Goodreads Author
29824,5763,Goodreads Author
29825,8761,Goodreads Author
29826,20435,writer
29827,108,writer
29827,20436,Editor
29828,5917,Goodreads Author
29829,20437,Goodreads Author
29830,11127,writer
29831,20438,writer
29832,20439,writer
29833,20440,Goodreads Author
29834,20441,Goodreads Author
29835,20442,writer
29835,20443,Illustrator
29835,20444,writer
29836,1397,writer
29836,20445,Translator
29837,6210,writer
29837,20446,writer
29838,20447,writer
29839,20448,writer
29840,2276,writer
29841,20449,Goodreads Author
29842,3633,Goodreads Author
29843,4578,writer
29844,17486,Goodreads Author
29845,5128,writer
29846,13849,writer
29846,6685,Illustrator
29847,11626,Goodreads Author
29848,20450,Goodreads Author
29849,20451,Goodreads Author
29850,2927,writer
29851,20452,Goodreads Author
29852,20453,writer
29853,2534,Goodreads Author
29854,9135,writer
29854,20454,Translator
29855,186,writer
29855,1982,Translator
29856,20455,writer
29857,19152,writer
29858,1753,writer
29858,19156,writer
29859,20456,writer
29860,17640,Translator
29861,2704,writer
29862,20457,Goodreads Author
29862,18677,writer
29863,288,Goodreads Author
29863,1701,Illustrator
29863,2757,Illustrator
29863,20458,Illustrator
29863,2716,Illustrator
29863,1062,Illustrator
